%time,field.header.seq,field.header.stamp,field.header.frame_id,field.markers0.header.seq,field.markers0.header.stamp,field.markers0.header.frame_id,field.markers0.ns,field.markers0.id,field.markers0.type,field.markers0.action,field.markers0.pose.position.x,field.markers0.pose.position.y,field.markers0.pose.position.z,field.markers0.pose.orientation.x,field.markers0.pose.orientation.y,field.markers0.pose.orientation.z,field.markers0.pose.orientation.w,field.markers0.scale.x,field.markers0.scale.y,field.markers0.scale.z,field.markers0.color.r,field.markers0.color.g,field.markers0.color.b,field.markers0.color.a,field.markers0.lifetime,field.markers0.frame_locked,field.markers0.text,field.markers0.mesh_resource,field.markers0.mesh_use_embedded_materials,field.markers1.header.seq,field.markers1.header.stamp,field.markers1.header.frame_id,field.markers1.ns,field.markers1.id,field.markers1.type,field.markers1.action,field.markers1.pose.position.x,field.markers1.pose.position.y,field.markers1.pose.position.z,field.markers1.pose.orientation.x,field.markers1.pose.orientation.y,field.markers1.pose.orientation.z,field.markers1.pose.orientation.w,field.markers1.scale.x,field.markers1.scale.y,field.markers1.scale.z,field.markers1.color.r,field.markers1.color.g,field.markers1.color.b,field.markers1.color.a,field.markers1.lifetime,field.markers1.frame_locked,field.markers1.points0.x,field.markers1.points0.y,field.markers1.points0.z,field.markers1.points1.x,field.markers1.points1.y,field.markers1.points1.z,field.markers1.text,field.markers1.mesh_resource,field.markers1.mesh_use_embedded_materials
1643354247762969512,10346,1643354247758641958,radar_1,10346,1643354247758641958,radar_1,bbox,0,1,0,37.921875,-1.078125,0.0,0.0,0.0,0.0,1.0,3.0625,1.78125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10346,1643354247758641958,radar_1,arrow,0,0,0,37.921875,-1.078125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.675,0.0,,,0
1643354247802475307,10347,1643354247798644065,radar_1,10347,1643354247798644065,radar_1,bbox,0,1,0,37.859375,-1.0625,0.0,0.0,0.0,0.0,1.0,3.046875,1.84375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10347,1643354247798644065,radar_1,arrow,0,0,0,37.859375,-1.0625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.9,0.0,,,0
1643354247843228531,10348,1643354247838746070,radar_1,10348,1643354247838746070,radar_1,bbox,0,1,0,37.796875,-1.03125,0.0,0.0,0.0,0.0,1.0,3.03125,1.890625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10348,1643354247838746070,radar_1,arrow,0,0,0,37.796875,-1.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,1.125,0.0,,,0
1643354247884070459,10349,1643354247878690958,radar_1,10349,1643354247878690958,radar_1,bbox,0,1,0,37.71875,-0.984375,0.0,0.0,0.0,0.0,1.0,3.03125,1.953125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10349,1643354247878690958,radar_1,arrow,0,0,0,37.71875,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,1.35,0.0,,,0
1643354247929536251,10350,1643354247918833017,radar_1,10350,1643354247918833017,radar_1,bbox,0,1,0,37.640625,-0.984375,0.0,0.0,0.0,0.0,1.0,3.03125,1.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10350,1643354247918833017,radar_1,arrow,0,0,0,37.640625,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,1.35,0.0,,,0
1643354247962950431,10351,1643354247958652019,radar_1,10351,1643354247958652019,radar_1,bbox,0,1,0,37.5625,-1.015625,0.0,0.0,0.0,0.0,1.0,3.03125,2.0,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10351,1643354247958652019,radar_1,arrow,0,0,0,37.5625,-1.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.9,0.0,,,0
1643354248007624059,10352,1643354247998637914,radar_1,10352,1643354247998637914,radar_1,bbox,0,1,0,37.453125,-1.171875,0.0,0.0,0.0,0.0,1.0,2.984375,2.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10352,1643354247998637914,radar_1,arrow,0,0,0,37.453125,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.9,0.0,,,0
1643354248044066062,10353,1643354248038742065,radar_1,10353,1643354248038742065,radar_1,bbox,0,1,0,37.34375,-1.234375,0.0,0.0,0.0,0.0,1.0,2.9375,2.09375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10353,1643354248038742065,radar_1,arrow,0,0,0,37.34375,-1.234375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.225,0.0,,,0
1643354248086109980,10354,1643354248078681945,radar_1,10354,1643354248078681945,radar_1,bbox,0,1,0,37.234375,-1.3125,0.0,0.0,0.0,0.0,1.0,2.9375,2.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10354,1643354248078681945,radar_1,arrow,0,0,0,37.234375,-1.3125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.225,0.0,,,0
1643354248127486696,10355,1643354248118822097,radar_1,10355,1643354248118822097,radar_1,bbox,0,1,0,37.125,-1.265625,0.0,0.0,0.0,0.0,1.0,3.0,2.15625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10355,1643354248118822097,radar_1,arrow,0,0,0,37.125,-1.265625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.225,0.0,,,0
1643354248163669401,10356,1643354248158665895,radar_1,10356,1643354248158665895,radar_1,bbox,0,1,0,37.015625,-1.1875,0.0,0.0,0.0,0.0,1.0,3.0,2.21875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10356,1643354248158665895,radar_1,arrow,0,0,0,37.015625,-1.1875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.225,0.0,,,0
1643354248202490040,10357,1643354248198662042,radar_1,10357,1643354248198662042,radar_1,bbox,0,1,0,36.953125,-1.15625,0.0,0.0,0.0,0.0,1.0,3.0,2.25,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10357,1643354248198662042,radar_1,arrow,0,0,0,36.953125,-1.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.45,0.0,,,0
1643354248242310748,10358,1643354248238750934,radar_1,10358,1643354248238750934,radar_1,bbox,0,1,0,36.859375,-1.125,0.0,0.0,0.0,0.0,1.0,2.984375,2.28125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10358,1643354248238750934,radar_1,arrow,0,0,0,36.859375,-1.125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.675,0.0,,,0
1643354248284532043,10359,1643354248278676033,radar_1,10359,1643354248278676033,radar_1,bbox,0,1,0,36.765625,-1.09375,0.0,0.0,0.0,0.0,1.0,2.921875,2.3125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10359,1643354248278676033,radar_1,arrow,0,0,0,36.765625,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.675,0.0,,,0
1643354248325351380,10360,1643354248318800926,radar_1,10360,1643354248318800926,radar_1,bbox,0,1,0,36.640625,-1.109375,0.0,0.0,0.0,0.0,1.0,2.90625,2.3125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10360,1643354248318800926,radar_1,arrow,0,0,0,36.640625,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.675,0.0,,,0
1643354248363502351,10361,1643354248358688116,radar_1,10361,1643354248358688116,radar_1,bbox,0,1,0,36.515625,-1.140625,0.0,0.0,0.0,0.0,1.0,2.890625,2.359375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10361,1643354248358688116,radar_1,arrow,0,0,0,36.515625,-1.140625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.225,0.0,,,0
1643354248404178903,10362,1643354248398663997,radar_1,10362,1643354248398663997,radar_1,bbox,0,1,0,36.421875,-1.15625,0.0,0.0,0.0,0.0,1.0,2.890625,2.359375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10362,1643354248398663997,radar_1,arrow,0,0,0,36.421875,-1.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,-0.0,0.0,,,0
1643354248444526365,10363,1643354248438863039,radar_1,10363,1643354248438863039,radar_1,bbox,0,1,0,36.34375,-1.15625,0.0,0.0,0.0,0.0,1.0,2.90625,2.375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10363,1643354248438863039,radar_1,arrow,0,0,0,36.34375,-1.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.225,0.0,,,0
1643354248484584034,10364,1643354248478705883,radar_1,10364,1643354248478705883,radar_1,bbox,0,1,0,36.25,-1.109375,0.0,0.0,0.0,0.0,1.0,2.9375,2.375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10364,1643354248478705883,radar_1,arrow,0,0,0,36.25,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.45,0.0,,,0
1643354248528080696,10365,1643354248518845081,radar_1,10365,1643354248518845081,radar_1,bbox,0,1,0,36.125,-1.0625,0.0,0.0,0.0,0.0,1.0,2.9375,2.34375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10365,1643354248518845081,radar_1,arrow,0,0,0,36.125,-1.0625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.9,0.0,,,0
1643354248564100841,10366,1643354248558695077,radar_1,10366,1643354248558695077,radar_1,bbox,0,1,0,35.984375,-1.03125,0.0,0.0,0.0,0.0,1.0,2.984375,2.28125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10366,1643354248558695077,radar_1,arrow,0,0,0,35.984375,-1.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,1.125,0.0,,,0
1643354248603505610,10367,1643354248598670005,radar_1,10367,1643354248598670005,radar_1,bbox,0,1,0,35.90625,-1.03125,0.0,0.0,0.0,0.0,1.0,2.984375,2.234375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10367,1643354248598670005,radar_1,arrow,0,0,0,35.90625,-1.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.9,0.0,,,0
1643354248643861297,10368,1643354248638741016,radar_1,10368,1643354248638741016,radar_1,bbox,0,1,0,35.84375,-1.03125,0.0,0.0,0.0,0.0,1.0,2.953125,2.203125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10368,1643354248638741016,radar_1,arrow,0,0,0,35.84375,-1.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.9,0.0,,,0
1643354248683548884,10369,1643354248678708076,radar_1,10369,1643354248678708076,radar_1,bbox,0,1,0,35.75,-1.03125,0.0,0.0,0.0,0.0,1.0,2.921875,2.15625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10369,1643354248678708076,radar_1,arrow,0,0,0,35.75,-1.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,0.9,0.0,,,0
1643354248735123857,10370,1643354248718822002,radar_1,10370,1643354248718822002,radar_1,bbox,0,1,0,35.578125,-0.828125,0.0,0.0,0.0,0.0,1.0,2.828125,2.21875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10370,1643354248718822002,radar_1,arrow,0,0,0,35.578125,-0.828125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.9,0.0,,,0
1643354248767759825,10371,1643354248758707046,radar_1,10371,1643354248758707046,radar_1,bbox,0,1,0,35.390625,-0.875,0.0,0.0,0.0,0.0,1.0,2.859375,2.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10371,1643354248758707046,radar_1,arrow,0,0,0,35.390625,-0.875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,0.9,0.0,,,0
1643354248802949534,10372,1643354248798691034,radar_1,10372,1643354248798691034,radar_1,bbox,0,1,0,35.234375,-0.921875,0.0,0.0,0.0,0.0,1.0,2.828125,2.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10372,1643354248798691034,radar_1,arrow,0,0,0,35.234375,-0.921875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,0.9,0.0,,,0
1643354248843097284,10373,1643354248838777065,radar_1,10373,1643354248838777065,radar_1,bbox,0,1,0,35.109375,-0.9375,0.0,0.0,0.0,0.0,1.0,2.796875,2.03125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10373,1643354248838777065,radar_1,arrow,0,0,0,35.109375,-0.9375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,0.9,0.0,,,0
1643354248884091757,10374,1643354248878710031,radar_1,10374,1643354248878710031,radar_1,bbox,0,1,0,34.921875,-1.0,0.0,0.0,0.0,0.0,1.0,2.8125,1.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10374,1643354248878710031,radar_1,arrow,0,0,0,34.921875,-1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.575,0.9,0.0,,,0
1643354248927679651,10375,1643354248918874025,radar_1,10375,1643354248918874025,radar_1,bbox,0,1,0,34.765625,-0.59375,0.0,0.0,0.0,0.0,1.0,2.796875,1.9375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10375,1643354248918874025,radar_1,arrow,0,0,0,34.765625,-0.59375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.8,0.9,0.0,,,0
1643354248964227863,10376,1643354248958697080,radar_1,10376,1643354248958697080,radar_1,bbox,0,1,0,34.671875,-0.34375,0.0,0.0,0.0,0.0,1.0,2.84375,1.890625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10376,1643354248958697080,radar_1,arrow,0,0,0,34.671875,-0.34375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.575,0.9,0.0,,,0
1643354249003765945,10377,1643354248998670101,radar_1,10377,1643354248998670101,radar_1,bbox,0,1,0,34.625,-0.25,0.0,0.0,0.0,0.0,1.0,2.953125,1.953125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10377,1643354248998670101,radar_1,arrow,0,0,0,34.625,-0.25,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,0.9,0.0,,,0
1643354249042607704,10378,1643354249038840055,radar_1,10378,1643354249038840055,radar_1,bbox,0,1,0,34.609375,-0.203125,0.0,0.0,0.0,0.0,1.0,3.046875,2.0,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10378,1643354249038840055,radar_1,arrow,0,0,0,34.609375,-0.203125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,1.125,0.0,,,0
1643354249082521116,10379,1643354249078671932,radar_1,10379,1643354249078671932,radar_1,bbox,0,1,0,34.703125,-0.265625,0.0,0.0,0.0,0.0,1.0,2.96875,2.09375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10379,1643354249078671932,radar_1,arrow,0,0,0,34.703125,-0.265625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.325,1.125,0.0,,,0
1643354249127280472,10380,1643354249118791103,radar_1,10380,1643354249118791103,radar_1,bbox,0,1,0,34.84375,-0.3125,0.0,0.0,0.0,0.0,1.0,2.875,2.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10380,1643354249118791103,radar_1,arrow,0,0,0,34.84375,-0.3125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,1.125,0.0,,,0
1643354249164090605,10381,1643354249158691883,radar_1,10381,1643354249158691883,radar_1,bbox,0,1,0,34.796875,-0.4375,0.0,0.0,0.0,0.0,1.0,2.890625,2.203125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10381,1643354249158691883,radar_1,arrow,0,0,0,34.796875,-0.4375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.75,1.125,0.0,,,0
1643354249203901520,10382,1643354249198683023,radar_1,10382,1643354249198683023,radar_1,bbox,0,1,0,34.71875,-0.5625,0.0,0.0,0.0,0.0,1.0,2.875,2.234375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10382,1643354249198683023,radar_1,arrow,0,0,0,34.71875,-0.5625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.75,1.125,0.0,,,0
1643354249244152374,10383,1643354249238759040,radar_1,10383,1643354249238759040,radar_1,bbox,0,1,0,34.609375,-0.75,0.0,0.0,0.0,0.0,1.0,2.90625,2.265625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10383,1643354249238759040,radar_1,arrow,0,0,0,34.609375,-0.75,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-6.975,1.125,0.0,,,0
1643354249283931930,10384,1643354249278700113,radar_1,10384,1643354249278700113,radar_1,bbox,0,1,0,34.484375,-0.828125,0.0,0.0,0.0,0.0,1.0,2.921875,2.296875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10384,1643354249278700113,radar_1,arrow,0,0,0,34.484375,-0.828125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.425,0.225,0.0,,,0
1643354249325183108,10385,1643354249318824052,radar_1,10385,1643354249318824052,radar_1,bbox,0,1,0,34.359375,-0.9375,0.0,0.0,0.0,0.0,1.0,2.9375,2.328125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10385,1643354249318824052,radar_1,arrow,0,0,0,34.359375,-0.9375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.65,-0.675,0.0,,,0
1643354249363672417,10386,1643354249358714103,radar_1,10386,1643354249358714103,radar_1,bbox,0,1,0,34.21875,-1.0625,0.0,0.0,0.0,0.0,1.0,2.984375,2.296875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10386,1643354249358714103,radar_1,arrow,0,0,0,34.21875,-1.0625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.875,-0.675,0.0,,,0
1643354249411729614,10387,1643354249398708105,radar_1,10387,1643354249398708105,radar_1,bbox,0,1,0,34.078125,-1.125,0.0,0.0,0.0,0.0,1.0,2.96875,2.265625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10387,1643354249398708105,radar_1,arrow,0,0,0,34.078125,-1.125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.325,-0.675,0.0,,,0
1643354249443288553,10388,1643354249438766956,radar_1,10388,1643354249438766956,radar_1,bbox,0,1,0,33.953125,-1.171875,0.0,0.0,0.0,0.0,1.0,2.921875,2.25,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10388,1643354249438766956,radar_1,arrow,0,0,0,33.953125,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,-0.9,0.0,,,0
1643354249482812491,10389,1643354249478655099,radar_1,10389,1643354249478655099,radar_1,bbox,0,1,0,33.828125,-1.234375,0.0,0.0,0.0,0.0,1.0,2.875,2.25,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10389,1643354249478655099,radar_1,arrow,0,0,0,33.828125,-1.234375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.775,-1.35,0.0,,,0
1643354249526254752,10390,1643354249518771886,radar_1,10390,1643354249518771886,radar_1,bbox,0,1,0,33.6875,-1.3125,0.0,0.0,0.0,0.0,1.0,2.84375,2.265625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10390,1643354249518771886,radar_1,arrow,0,0,0,33.6875,-1.3125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,-1.8,0.0,,,0
1643354249563371159,10391,1643354249558794021,radar_1,10391,1643354249558794021,radar_1,bbox,0,1,0,33.546875,-1.40625,0.0,0.0,0.0,0.0,1.0,2.796875,2.265625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10391,1643354249558794021,radar_1,arrow,0,0,0,33.546875,-1.40625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,-2.475,0.0,,,0
1643354249605125636,10392,1643354249598684072,radar_1,10392,1643354249598684072,radar_1,bbox,0,1,0,33.40625,-1.609375,0.0,0.0,0.0,0.0,1.0,2.78125,2.25,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10392,1643354249598684072,radar_1,arrow,0,0,0,33.40625,-1.609375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,-2.475,0.0,,,0
1643354249643521153,10393,1643354249638780117,radar_1,10393,1643354249638780117,radar_1,bbox,0,1,0,33.203125,-1.6875,0.0,0.0,0.0,0.0,1.0,2.828125,2.1875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10393,1643354249638780117,radar_1,arrow,0,0,0,33.203125,-1.6875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-2.475,0.0,,,0
1643354249684761195,10394,1643354249678693056,radar_1,10394,1643354249678693056,radar_1,bbox,0,1,0,33.078125,-1.640625,0.0,0.0,0.0,0.0,1.0,2.828125,2.15625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10394,1643354249678693056,radar_1,arrow,0,0,0,33.078125,-1.640625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,-2.475,0.0,,,0
1643354249731208367,10395,1643354249718786954,radar_1,10395,1643354249718786954,radar_1,bbox,0,1,0,33.0,-1.625,0.0,0.0,0.0,0.0,1.0,2.828125,2.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10395,1643354249718786954,radar_1,arrow,0,0,0,33.0,-1.625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-2.025,0.0,,,0
1643354249763181228,10396,1643354249758673906,radar_1,10396,1643354249758673906,radar_1,bbox,0,1,0,32.921875,-1.59375,0.0,0.0,0.0,0.0,1.0,2.84375,2.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10396,1643354249758673906,radar_1,arrow,0,0,0,32.921875,-1.59375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,-1.575,0.0,,,0
1643354249805384380,10397,1643354249798645973,radar_1,10397,1643354249798645973,radar_1,bbox,0,1,0,32.765625,-1.3125,0.0,0.0,0.0,0.0,1.0,2.90625,2.140625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10397,1643354249798645973,radar_1,arrow,0,0,0,32.765625,-1.3125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-1.575,0.0,,,0
1643354249844002938,10398,1643354249838726043,radar_1,10398,1643354249838726043,radar_1,bbox,0,1,0,32.578125,-1.21875,0.0,0.0,0.0,0.0,1.0,2.984375,2.140625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10398,1643354249838726043,radar_1,arrow,0,0,0,32.578125,-1.21875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-1.575,0.0,,,0
1643354249892466536,10399,1643354249878669023,radar_1,10399,1643354249878669023,radar_1,bbox,0,1,0,32.40625,-1.203125,0.0,0.0,0.0,0.0,1.0,3.125,2.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10399,1643354249878669023,radar_1,arrow,0,0,0,32.40625,-1.203125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.8,-1.575,0.0,,,0
